id	text	category	image_url	source
laughing	laughing	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f606.png?v5	Github
leaves	leaves	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f343.png?v5	Github
ledger	ledger	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d2.png?v5	Github
left_luggage	left_luggage	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6c5.png?v5	Github
left_right_arrow	left_right_arrow	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2194.png?v5	Github
leftwards_arrow_with_hook	leftwards_arrow_with_hook	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/21a9.png?v5	Github
lemon	lemon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f34b.png?v5	Github
leo	leo	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/264c.png?v5	Github
leopard	leopard	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f406.png?v5	Github
libra	libra	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/264e.png?v5	Github
light_rail	light_rail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f688.png?v5	Github
link	link	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f517.png?v5	Github
lips	lips	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f444.png?v5	Github
lipstick	lipstick	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f484.png?v5	Github
lock	lock	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f512.png?v5	Github
lock_with_ink_pen	lock_with_ink_pen	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f50f.png?v5	Github
lollipop	lollipop	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f36d.png?v5	Github
loop	loop	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/27bf.png?v5	Github
loud_sound	loud_sound	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f50a.png?v5	Github
loudspeaker	loudspeaker	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e2.png?v5	Github
love_hotel	love_hotel	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3e9.png?v5	Github
love_letter	love_letter	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f48c.png?v5	Github
low_brightness	low_brightness	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f505.png?v5	Github
m	m	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/24c2.png?v5	Github
mag	mag	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f50d.png?v5	Github
mag_right	mag_right	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f50e.png?v5	Github
mahjong	mahjong	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f004.png?v5	Github
mailbox	mailbox	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4eb.png?v5	Github
mailbox_closed	mailbox_closed	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ea.png?v5	Github
mailbox_with_mail	mailbox_with_mail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ec.png?v5	Github
mailbox_with_no_mail	mailbox_with_no_mail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ed.png?v5	Github
man	man	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f468.png?v5	Github
man_with_gua_pi_mao	man_with_gua_pi_mao	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f472.png?v5	Github
man_with_turban	man_with_turban	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f473.png?v5	Github
mans_shoe	mans_shoe	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f45e.png?v5	Github
maple_leaf	maple_leaf	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f341.png?v5	Github
mask	mask	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f637.png?v5	Github
massage	massage	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f486.png?v5	Github
meat_on_bone	meat_on_bone	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f356.png?v5	Github
mega	mega	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e3.png?v5	Github
melon	melon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f348.png?v5	Github
memo	memo	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4dd.png?v5	Github
mens	mens	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b9.png?v5	Github
metal	metal	emoticon	https://assets-cdn.github.com/images/icons/emoji/metal.png?v5	Github
metro	metro	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f687.png?v5	Github
microphone	microphone	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3a4.png?v5	Github
microscope	microscope	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f52c.png?v5	Github
milky_way	milky_way	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f30c.png?v5	Github
minibus	minibus	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f690.png?v5	Github
minidisc	minidisc	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4bd.png?v5	Github
mobile_phone_off	mobile_phone_off	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4f4.png?v5	Github
money_with_wings	money_with_wings	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b8.png?v5	Github
moneybag	moneybag	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b0.png?v5	Github
monkey	monkey	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f412.png?v5	Github
monkey_face	monkey_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f435.png?v5	Github
monorail	monorail	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f69d.png?v5	Github
moon	moon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f314.png?v5	Github
mortar_board	mortar_board	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f393.png?v5	Github
mount_fuji	mount_fuji	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f5fb.png?v5	Github
mountain_bicyclist	mountain_bicyclist	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b5.png?v5	Github
mountain_cableway	mountain_cableway	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6a0.png?v5	Github
mountain_railway	mountain_railway	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f69e.png?v5	Github
mouse	mouse	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f42d.png?v5	Github
mouse2	mouse2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f401.png?v5	Github
movie_camera	movie_camera	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3a5.png?v5	Github
moyai	moyai	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f5ff.png?v5	Github
muscle	muscle	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4aa.png?v5	Github
mushroom	mushroom	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f344.png?v5	Github
musical_keyboard	musical_keyboard	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b9.png?v5	Github
musical_note	musical_note	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b5.png?v5	Github
musical_score	musical_score	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3bc.png?v5	Github
mute	mute	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f507.png?v5	Github
nail_care	nail_care	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f485.png?v5	Github
name_badge	name_badge	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4db.png?v5	Github
neckbeard	neckbeard	emoticon	https://assets-cdn.github.com/images/icons/emoji/neckbeard.png?v5	Github
necktie	necktie	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f454.png?v5	Github
negative_squared_cross_mark	negative_squared_cross_mark	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/274e.png?v5	Github
neutral_face	neutral_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f610.png?v5	Github
new	new	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f195.png?v5	Github
new_moon	new_moon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f311.png?v5	Github
new_moon_with_face	new_moon_with_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f31a.png?v5	Github
newspaper	newspaper	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4f0.png?v5	Github
ng	ng	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f196.png?v5	Github
night_with_stars	night_with_stars	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f303.png?v5	Github
nine	nine	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0039-20e3.png?v5	Github
no_bell	no_bell	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f515.png?v5	Github
no_bicycles	no_bicycles	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b3.png?v5	Github
no_entry	no_entry	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26d4.png?v5	Github
no_entry_sign	no_entry_sign	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6ab.png?v5	Github
no_good	no_good	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f645.png?v5	Github
no_mobile_phones	no_mobile_phones	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4f5.png?v5	Github
no_mouth	no_mouth	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f636.png?v5	Github
no_pedestrians	no_pedestrians	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b7.png?v5	Github
no_smoking	no_smoking	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6ad.png?v5	Github
non-potable_water	non-potable_water	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b1.png?v5	Github
nose	nose	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f443.png?v5	Github
notebook	notebook	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d3.png?v5	Github
notebook_with_decorative_cover	notebook_with_decorative_cover	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d4.png?v5	Github
notes	notes	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b6.png?v5	Github
nut_and_bolt	nut_and_bolt	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f529.png?v5	Github
o	o	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2b55.png?v5	Github
o2	o2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f17e.png?v5	Github
ocean	ocean	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f30a.png?v5	Github
octocat	octocat	emoticon	https://assets-cdn.github.com/images/icons/emoji/octocat.png?v5	Github
octopus	octopus	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f419.png?v5	Github
oden	oden	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f362.png?v5	Github
office	office	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3e2.png?v5	Github
ok	ok	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f197.png?v5	Github
ok_hand	ok_hand	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f44c.png?v5	Github
ok_woman	ok_woman	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f646.png?v5	Github
older_man	older_man	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f474.png?v5	Github
older_woman	older_woman	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f475.png?v5	Github
on	on	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f51b.png?v5	Github
oncoming_automobile	oncoming_automobile	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f698.png?v5	Github
oncoming_bus	oncoming_bus	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f68d.png?v5	Github
oncoming_police_car	oncoming_police_car	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f694.png?v5	Github
oncoming_taxi	oncoming_taxi	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f696.png?v5	Github
one	one	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0031-20e3.png?v5	Github
open_book	open_book	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d6.png?v5	Github
open_file_folder	open_file_folder	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c2.png?v5	Github
open_hands	open_hands	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f450.png?v5	Github
open_mouth	open_mouth	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f62e.png?v5	Github
ophiuchus	ophiuchus	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26ce.png?v5	Github
orange_book	orange_book	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4d9.png?v5	Github
outbox_tray	outbox_tray	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e4.png?v5	Github
ox	ox	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f402.png?v5	Github
package	package	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e6.png?v5	Github
page_facing_up	page_facing_up	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c4.png?v5	Github
page_with_curl	page_with_curl	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4c3.png?v5	Github
pager	pager	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4df.png?v5	Github
palm_tree	palm_tree	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f334.png?v5	Github
panda_face	panda_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f43c.png?v5	Github
paperclip	paperclip	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ce.png?v5	Github
parking	parking	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f17f.png?v5	Github
part_alternation_mark	part_alternation_mark	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/303d.png?v5	Github
partly_sunny	partly_sunny	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26c5.png?v5	Github
passport_control	passport_control	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6c2.png?v5	Github
paw_prints	paw_prints	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f43e.png?v5	Github
peach	peach	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f351.png?v5	Github
pear	pear	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f350.png?v5	Github
pencil	pencil	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4dd.png?v5	Github
pencil2	pencil2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/270f.png?v5	Github
penguin	penguin	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f427.png?v5	Github
pensive	pensive	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f614.png?v5	Github
performing_arts	performing_arts	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3ad.png?v5	Github
persevere	persevere	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f623.png?v5	Github
person_frowning	person_frowning	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64d.png?v5	Github
person_with_blond_hair	person_with_blond_hair	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f471.png?v5	Github
person_with_pouting_face	person_with_pouting_face	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64e.png?v5	Github
phone	phone	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/260e.png?v5	Github
pig	pig	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f437.png?v5	Github
pig2	pig2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f416.png?v5	Github
pig_nose	pig_nose	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f43d.png?v5	Github
pill	pill	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f48a.png?v5	Github
pineapple	pineapple	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f34d.png?v5	Github
pisces	pisces	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2653.png?v5	Github
pizza	pizza	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f355.png?v5	Github
point_down	point_down	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f447.png?v5	Github
point_left	point_left	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f448.png?v5	Github
point_right	point_right	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f449.png?v5	Github
point_up	point_up	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/261d.png?v5	Github
point_up_2	point_up_2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f446.png?v5	Github
police_car	police_car	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f693.png?v5	Github
poodle	poodle	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f429.png?v5	Github
poop	poop	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a9.png?v5	Github
post_office	post_office	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3e3.png?v5	Github
postal_horn	postal_horn	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ef.png?v5	Github
postbox	postbox	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ee.png?v5	Github
potable_water	potable_water	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6b0.png?v5	Github
pouch	pouch	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f45d.png?v5	Github
poultry_leg	poultry_leg	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f357.png?v5	Github
pound	pound	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4b7.png?v5	Github
pouting_cat	pouting_cat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f63e.png?v5	Github
pray	pray	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64f.png?v5	Github
princess	princess	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f478.png?v5	Github
punch	punch	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f44a.png?v5	Github
purple_heart	purple_heart	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f49c.png?v5	Github
purse	purse	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f45b.png?v5	Github
pushpin	pushpin	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4cc.png?v5	Github
put_litter_in_its_place	put_litter_in_its_place	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6ae.png?v5	Github
question	question	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2753.png?v5	Github
rabbit	rabbit	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f430.png?v5	Github
rabbit2	rabbit2	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f407.png?v5	Github
racehorse	racehorse	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f40e.png?v5	Github
radio	radio	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4fb.png?v5	Github
radio_button	radio_button	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f518.png?v5	Github
rage	rage	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f621.png?v5	Github
rage1	rage1	emoticon	https://assets-cdn.github.com/images/icons/emoji/rage1.png?v5	Github
rage2	rage2	emoticon	https://assets-cdn.github.com/images/icons/emoji/rage2.png?v5	Github
rage3	rage3	emoticon	https://assets-cdn.github.com/images/icons/emoji/rage3.png?v5	Github
rage4	rage4	emoticon	https://assets-cdn.github.com/images/icons/emoji/rage4.png?v5	Github
railway_car	railway_car	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f683.png?v5	Github
rainbow	rainbow	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f308.png?v5	Github
raised_hand	raised_hand	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/270b.png?v5	Github
raised_hands	raised_hands	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64c.png?v5	Github
raising_hand	raising_hand	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64b.png?v5	Github
ram	ram	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f40f.png?v5	Github
ramen	ramen	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f35c.png?v5	Github
rat	rat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f400.png?v5	Github
recycle	recycle	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/267b.png?v5	Github
red_car	red_car	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f697.png?v5	Github
red_circle	red_circle	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f534.png?v5	Github
registered	registered	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/00ae.png?v5	Github
relaxed	relaxed	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/263a.png?v5	Github
relieved	relieved	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f60c.png?v5	Github
repeat	repeat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f501.png?v5	Github
repeat_one	repeat_one	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f502.png?v5	Github
restroom	restroom	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6bb.png?v5	Github
revolving_hearts	revolving_hearts	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f49e.png?v5	Github
rewind	rewind	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/23ea.png?v5	Github
ribbon	ribbon	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f380.png?v5	Github
rice	rice	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f35a.png?v5	Github
rice_ball	rice_ball	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f359.png?v5	Github
rice_cracker	rice_cracker	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f358.png?v5	Github
rice_scene	rice_scene	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f391.png?v5	Github
ring	ring	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f48d.png?v5	Github
rocket	rocket	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f680.png?v5	Github
roller_coaster	roller_coaster	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3a2.png?v5	Github
rooster	rooster	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f413.png?v5	Github
rose	rose	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f339.png?v5	Github
rotating_light	rotating_light	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6a8.png?v5	Github
round_pushpin	round_pushpin	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4cd.png?v5	Github
rowboat	rowboat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6a3.png?v5	Github
ru	ru	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f1f7-1f1fa.png?v5	Github
rugby_football	rugby_football	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3c9.png?v5	Github
runner	runner	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3c3.png?v5	Github
running	running	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3c3.png?v5	Github
running_shirt_with_sash	running_shirt_with_sash	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3bd.png?v5	Github
sa	sa	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f202.png?v5	Github
sagittarius	sagittarius	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2650.png?v5	Github
sailboat	sailboat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/26f5.png?v5	Github
sake	sake	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f376.png?v5	Github
sandal	sandal	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f461.png?v5	Github
santa	santa	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f385.png?v5	Github
satellite	satellite	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4e1.png?v5	Github
satisfied	satisfied	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f606.png?v5	Github
saxophone	saxophone	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3b7.png?v5	Github
school	school	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f3eb.png?v5	Github
school_satchel	school_satchel	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f392.png?v5	Github
scissors	scissors	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/2702.png?v5	Github
scorpius	scorpius	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/264f.png?v5	Github
scream	scream	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f631.png?v5	Github
scream_cat	scream_cat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f640.png?v5	Github
scroll	scroll	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4dc.png?v5	Github
seat	seat	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4ba.png?v5	Github
secret	secret	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/3299.png?v5	Github
see_no_evil	see_no_evil	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f648.png?v5	Github
seedling	seedling	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f331.png?v5	Github
seven	seven	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0037-20e3.png?v5	Github
shaved_ice	shaved_ice	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f367.png?v5	Github
sheep	sheep	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f411.png?v5	Github
shell	shell	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f41a.png?v5	Github
ship	ship	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6a2.png?v5	Github
shipit	shipit	emoticon	https://assets-cdn.github.com/images/icons/emoji/shipit.png?v5	Github
shirt	shirt	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f455.png?v5	Github
shit	shit	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4a9.png?v5	Github
shoe	shoe	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f45e.png?v5	Github
shower	shower	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f6bf.png?v5	Github
signal_strength	signal_strength	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/1f4f6.png?v5	Github
six	six	emoticon	https://assets-cdn.github.com/images/icons/emoji/unicode/0036-20e3.png?v5	Github
